season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,key__minutes_played_official,key__matches_appearance,key__goals,key__assists,key__distance_covered,key__top_speed
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,13814,Yvan Quentin,55.0,1970-05-02,SUI,,MALE,DEFENDER,,,Quentin,,344.0,4.0,,,,
1992,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,5389,Thomas Flögel,54.0,1971-06-07,AUT,,MALE,FORWARD,UNKNOWN,2600246,Flögel,7,342.0,4.0,1.0,,,
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,8764,Vasilios Dimitriadis,59.0,1966-02-01,GRE,,MALE,,,,Dimitriadis,,341.0,4.0,2.0,,,
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,2302,Joachim Björklund,54.0,1971-03-15,SWE,,MALE,,UNKNOWN,,,,335.0,4.0,,,,
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,2175,Jonas Olsson,55.0,1970-01-14,SWE,,MALE,,,,Olsson,,333.0,5.0,,,,
1992,50098,DB,Dinamo Bucureşti,Dinamo Bucureşti,Romania,Rumanía,15271,Zoltan Kadar,55.0,1970-01-01,SUI,,MALE,,,,,,333.0,4.0,,,,
1992,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,1357,Walter Kogler,57.0,1967-12-12,AUT,AUT,MALE,DEFENDER,,77867,Kogler,,330.0,4.0,1.0,,,
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,2763,Yuri Antonovich,58.0,1967-06-02,BLR,,MALE,,,,Antonovich,,328.0,4.0,,,,
1992,52748,MAR,Marseille,Marseille,France,Francia,5513,Jean-Christophe Thomas,61.0,1964-10-16,FRA,,MALE,,,,Thomas,,327.0,5.0,,,,
1992,50080,BAR,Barcelona,Barcelona,Spain,España,15007,Miguel Nadal,59.0,1966-07-28,ESP,,MALE,DEFENDER,UNKNOWN,,Nadal,,327.0,4.0,1.0,,,
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1526,Przemyslaw Bereszynski,56.0,1969-01-11,POL,,MALE,DEFENDER,,,Bereszynski,,323.0,4.0,,,,
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1546,Miroslaw Trzeciak,57.0,1968-04-11,POL,,MALE,,,53004,Trzeciak,,321.0,4.0,1.0,,,
1992,50080,BAR,Barcelona,Barcelona,Spain,España,144,Aitor Begiristain,61.0,1964-08-12,ESP,,MALE,MIDFIELDER,UNKNOWN,,Beguiristáin,,317.0,4.0,2.0,,,
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,6569,Jaroslav Timko,60.0,1965-09-28,SVK,,MALE,FORWARD,,,Timko,,316.0,4.0,,,,
1992,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1535,Waldemar Kryger,57.0,1968-11-08,POL,,MALE,DEFENDER,,,Kryger,,316.0,4.0,,,,
1992,50080,BAR,Barcelona,Barcelona,Spain,España,5092,Guillermo Amor,57.0,1967-12-04,ESP,,MALE,,UNKNOWN,,,,314.0,4.0,1.0,,,
1992,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,677,Pascal Plovie,60.0,1965-05-07,BEL,,MALE,,,,,,308.0,6.0,1.0,,,
1992,50121,RAN,Rangers,Rangers,Scotland,Escocia,592,Neil Murray,52.0,1973-02-21,SCO,,MALE,,,,Murray,,307.0,4.0,,,,
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,6650,Mikael Martinsson,59.0,1966-03-29,SWE,,MALE,MIDFIELDER,UNKNOWN,,Martinsson,,302.0,4.0,1.0,,,
1992,50058,MIL,Milan,Milan,Italy,Italia,410,Ruud Gullit,63.0,1962-09-01,NED,NED,MALE,MIDFIELDER,UNKNOWN,,Gullit,,301.0,4.0,,,,
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,18681,Humberto Costa,56.0,1969-06-02,BRA,,MALE,,,,Pereira Costa,,297.0,4.0,4.0,,,
1992,50064,POR,Porto,Porto,Portugal,Portugal,19637,Paulinho Santos,55.0,1970-11-21,POR,,MALE,MIDFIELDER,,,Paulinho Santos,,292.0,4.0,,,,
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,14548,Zoran Sliskovic,59.0,1966-03-01,CRO,,MALE,,,,Sliskovic,,291.0,4.0,,,,
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,7271,Serguei Mamtchour,53.0,1972-02-03,URS,,MALE,,,,Mamtchour,,289.0,4.0,,,,
1992,50064,POR,Porto,Porto,Portugal,Portugal,7728,Jorge Costa,54.0,1971-10-14,POR,,MALE,DEFENDER,,,Jorge Costa,,280.0,4.0,,,,
1992,50080,BAR,Barcelona,Barcelona,Spain,España,11595,Antonio Goikoetxea,60.0,1965-10-21,ESP,,MALE,DEFENDER,UNKNOWN,,Goicoechea Lasa,,280.0,4.0,,,,
1992,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,2809,Robertas Fridrikas,58.0,1967-04-08,LTU,,MALE,,,,Fridrikas,,274.0,4.0,2.0,,,
1992,50080,BAR,Barcelona,Barcelona,Spain,España,15008,Josep Guardiola,54.0,1971-01-18,ESP,ESP,MALE,,,,,,272.0,4.0,,,,
1992,50098,DB,Dinamo Bucureşti,Dinamo Bucureşti,Romania,Rumanía,5198,Sulejman Demollari,61.0,1964-05-15,ALB,,MALE,,,,Demollari,,271.0,4.0,1.0,,,
1992,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,14520,Andreas Buck,57.0,1967-12-29,GER,,MALE,FORWARD,,,Buck,,270.0,3.0,2.0,,,
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,362,Refik Sabanadzovic,60.0,1965-08-02,SRB,,MALE,DEFENDER,,,Sabanadzovic,,270.0,3.0,1.0,,,
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,7030,Blaise Piffaretti,59.0,1966-03-09,SUI,,MALE,,,,Piffaretti,,270.0,3.0,,,,
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,6764,Stavros Stamatis,59.0,1966-01-13,GRE,,MALE,,,,Stamatis,,270.0,3.0,,,,
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,6547,Milos Glonek,57.0,1968-09-26,SVK,,MALE,,,,Glonek,,270.0,3.0,,,,
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,6169,Michel Sauthier,59.0,1966-02-17,SUI,,MALE,,,,Sauthier,,270.0,3.0,,,,
1992,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,5660,Michael Frontzeck,61.0,1964-03-26,GER,,MALE,,UNKNOWN,,,,270.0,3.0,,,,
1992,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,5388,Ernst Aigner,59.0,1966-10-31,AUT,,MALE,,,,Aigner,,270.0,3.0,,,,
1992,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,4892,Eyjölfur Sverrisson,57.0,1968-08-03,ISL,,MALE,,,,Sverrisson,,270.0,3.0,,,,
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,4694,Tore André Pedersen,56.0,1969-09-29,NOR,,MALE,DEFENDER,,52924,Pedersen,,270.0,3.0,,,,
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,3921,Evgeni Plotnikov,53.0,1972-09-06,RUS,,MALE,GOALKEEPER,UNKNOWN,,Plotnikov,,270.0,3.0,,,,
1992,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,30,Guido Buchwald,64.0,1961-01-24,GER,,MALE,DEFENDER,,,Buchwald,,270.0,3.0,,,,
1992,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,29,Eike Immel,64.0,1960-11-27,GER,,MALE,GOALKEEPER,UNKNOWN,,Immel,,270.0,3.0,,,,
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,2224,Stylianos Manolas,64.0,1961-07-13,GRE,,MALE,,,,Manolas,,270.0,3.0,,,,
1992,53361,LEE,Leeds,Leeds,England,Inglaterra,19050,Jon Newsome,55.0,1970-09-06,ENG,,MALE,,,,Newsome,,270.0,3.0,,,,
1992,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,270.0,3.0,,,,
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,18679,Luis Carlos,57.0,1968-06-11,BRA,,MALE,,,,Moreira De Matos,,270.0,3.0,,,,
1992,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,14533,Slobodan Dubajic,62.0,1963-02-19,SRB,,MALE,,,,Dubajic,,270.0,3.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,2867,Andoni Zubizarreta,64.0,1961-10-23,ESP,ESP,MALE,GOALKEEPER,UNKNOWN,,Zubizarreta,,1080.0,12.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,15007,Miguel Nadal,59.0,1966-07-28,ESP,,MALE,DEFENDER,UNKNOWN,,Nadal,,1019.0,12.0,,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,4390,Vítor Baía,56.0,1969-10-15,POR,POR,MALE,,,,,99,990.0,11.0,,,,
1993,50023,MON,Monaco,Monaco,France,Francia,308,Jean-Luc Ettori,70.0,1955-07-29,FRA,,MALE,,,,Ettori,,990.0,11.0,,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,12099,Sebastiano Rossi,61.0,1964-07-20,ITA,,MALE,GOALKEEPER,,,Rossi,,990.0,11.0,,,,
1993,50023,MON,Monaco,Monaco,France,Francia,51536,Claude Puel,64.0,1961-09-02,FRA,,MALE,,,,Puel,,954.0,11.0,,,,
1993,50023,MON,Monaco,Monaco,France,Francia,2121,Enzo Scifo,59.0,1966-02-19,BEL,BEL,MALE,MIDFIELDER,,,Scifo,,944.0,11.0,3.0,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,420,Alessandro Costacurta,59.0,1966-04-24,ITA,,MALE,DEFENDER,,,Costacurta,5,940.0,11.0,,,,
1993,50023,MON,Monaco,Monaco,France,Francia,7814,Youri Djorkaeff,57.0,1968-03-09,FRA,FRA,MALE,MIDFIELDER,,,Djorkaeff,,906.0,11.0,2.0,,,
1993,50023,MON,Monaco,Monaco,France,Francia,45,Jürgen Klinsmann,61.0,1964-07-30,GER,GER,MALE,FORWARD,UNKNOWN,,Klinsmann,,900.0,10.0,4.0,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,5112,Romário,59.0,1966-01-29,BRA,,MALE,FORWARD,UNKNOWN,,Romário,,900.0,10.0,2.0,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,900.0,10.0,,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,3388,Johan Walem,53.0,1972-02-01,BEL,BEL,MALE,,,,,,900.0,10.0,,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,2883,Aloisio,62.0,1963-08-16,BRA,,MALE,DEFENDER,UNKNOWN,,Aloisio,,900.0,10.0,,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,273,Miroslav Votava,69.0,1956-04-25,GER,,MALE,MIDFIELDER,UNKNOWN,,Votava,,900.0,10.0,,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,2595,Hayrettin Demirbas,62.0,1963-06-26,TUR,,MALE,GOALKEEPER,,,Demirbas,,900.0,10.0,,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2561,Filip De Wilde,61.0,1964-07-05,BEL,,MALE,GOALKEEPER,,,de Wilde,,900.0,10.0,,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,22932,Yusuf Tepekule,57.0,1968-01-15,TUR,,MALE,,,,Tepekule,,900.0,10.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,896.0,10.0,7.0,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,1528,Danny Boffin,60.0,1965-07-10,BEL,,MALE,FORWARD,,52883,Boffin,,892.0,10.0,3.0,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,1846,Wynton Rufer,62.0,1962-12-29,NZL,,MALE,,,,Rufer,,887.0,10.0,8.0,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,11402,Ilya Tsymbalar,56.0,1969-06-17,RUS,,MALE,MIDFIELDER,,,Tsymbalar,,885.0,10.0,2.0,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,3329,Tugay Kerimoğlu,55.0,1970-08-24,TUR,,MALE,MIDFIELDER,UNKNOWN,53344,Tugay Kerimoğlu,5,879.0,10.0,,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,19636,Rui Jorge,52.0,1973-03-27,POR,,MALE,DEFENDER,,,Rui Jorge,,872.0,10.0,1.0,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,1705,João Pinto,64.0,1961-11-21,POR,,MALE,,UNKNOWN,,,,871.0,10.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,5092,Guillermo Amor,57.0,1967-12-04,ESP,,MALE,,UNKNOWN,,,,862.0,12.0,2.0,,,
1993,50023,MON,Monaco,Monaco,France,Francia,5116,Emmanuel Petit,55.0,1970-09-22,FRA,FRA,MALE,MIDFIELDER,,,Petit,,856.0,10.0,,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,428,Paolo Maldini,57.0,1968-06-26,ITA,ITA,MALE,DEFENDER,,,Maldini,3,854.0,10.0,1.0,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,13892,Hamza Hamzaoglu,55.0,1970-07-01,TUR,,MALE,,,61592,,,840.0,10.0,,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,5674,Marco Bode,56.0,1969-07-23,GER,,MALE,FORWARD,,,Bode,,831.0,10.0,4.0,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2664,John Bosman,60.0,1965-02-01,NED,,MALE,FORWARD,UNKNOWN,,Bosman,,818.0,10.0,3.0,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,,,,,,,,,,,,,810.0,9.0,5.0,,,
1993,50023,MON,Monaco,Monaco,France,Francia,5000,Franck Dumas,57.0,1968-01-09,FRA,,MALE,DEFENDER,,,Dumas,,810.0,9.0,,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,4788,Bülent Korkmaz,57.0,1968-11-24,TUR,TUR,MALE,DEFENDER,,,Bülent Korkmaz,,810.0,9.0,,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,4663,Yuri Nikiforov,55.0,1970-09-16,RUS,,MALE,DEFENDER,,,Nikiforov,,810.0,9.0,,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,2619,Hakan Şükür,54.0,1971-09-01,TUR,,MALE,FORWARD,,,Hakan Şükür,9,810.0,9.0,,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5390,Bertrand Crasson,54.0,1971-10-05,BEL,,MALE,DEFENDER,,,Crasson,,808.0,10.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,15008,Josep Guardiola,54.0,1971-01-18,ESP,ESP,MALE,,,,,,800.0,9.0,,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,430,Daniele Massaro,64.0,1961-05-23,ITA,,MALE,FORWARD,,,Massaro,,789.0,11.0,4.0,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,15728,Vladimir Beschastnykh,51.0,1974-04-01,RUS,,MALE,,,,,,784.0,10.0,1.0,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,18895,Suat Kaya,58.0,1967-08-26,TUR,,MALE,MIDFIELDER,,,Suat Kaya,,781.0,9.0,,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,416,Franco Baresi,65.0,1960-05-08,ITA,ITA,MALE,DEFENDER,,,Baresi,,780.0,9.0,,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,46053,Viktor Onopko,56.0,1969-10-14,RUS,,,DEFENDER,,,,,776.0,9.0,4.0,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,22706,Mario Basler,56.0,1968-12-18,GER,,MALE,MIDFIELDER,,,Basler,,767.0,9.0,2.0,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,4415,Secretário,55.0,1970-05-12,POR,,MALE,DEFENDER,,,Secretário,,766.0,9.0,2.0,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,5625,Dietmar Beiersdorfer,62.0,1963-11-16,GER,,MALE,,,,Beiersdorfer,,765.0,9.0,,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2657,Bruno Versavel,58.0,1967-08-27,BEL,,MALE,,,,Versavel,,764.0,9.0,2.0,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,1221,Falko Götz,63.0,1962-03-26,GER,,MALE,,,,Götz,,749.0,9.0,,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2566,Luc Nilis,58.0,1967-05-25,BEL,,MALE,,,,,,742.0,9.0,7.0,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,5521,Demetrio Albertini,54.0,1971-08-23,ITA,ITA,MALE,MIDFIELDER,,,Albertini,,740.0,11.0,1.0,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,1691,Orlando Semedo,60.0,1965-03-05,POR,,MALE,FORWARD,,,Semedo,,733.0,9.0,1.0,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,4393,Fernando Couto,56.0,1969-08-02,POR,POR,MALE,DEFENDER,,,Couto,,723.0,9.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,289429,Hristo Stoichkov,59.0,1966-02-08,BUL,BUL,MALE,,,,Stoichkov,,720.0,8.0,7.0,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,1877892,Rune Bratseth,64.0,1961-03-19,NOR,NOR,MALE,,,,Bratseth,,720.0,8.0,1.0,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,434,Mauro Tassotti,65.0,1960-01-19,ITA,,MALE,,,,,,720.0,8.0,,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,421,Roberto Donadoni,62.0,1963-09-09,ITA,ITA,MALE,,,,Donadoni,,720.0,8.0,,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,2992,Zvonimir Boban,57.0,1968-10-08,CRO,CRO,MALE,MIDFIELDER,UNKNOWN,,Boban,,720.0,8.0,,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,268,Oliver Reck,60.0,1965-02-27,GER,,MALE,GOALKEEPER,UNKNOWN,,Reck,,720.0,8.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,143,José Mari Bakero,62.0,1963-02-11,ESP,,MALE,MIDFIELDER,,,Bakero,,718.0,9.0,2.0,,,
1993,50023,MON,Monaco,Monaco,France,Francia,5492,Viktor Ikpeba,52.0,1973-06-12,NGA,,MALE,FORWARD,,,Ikpeba,,698.0,9.0,3.0,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,23017,Sergi Barjuán,53.0,1971-12-28,ESP,,MALE,DEFENDER,,,Sergi Berjuán,,685.0,8.0,,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,6797,Dmitri Khlestov,54.0,1971-01-21,RUS,,MALE,DEFENDER,,,Khlestov,,676.0,9.0,1.0,,,
1993,50023,MON,Monaco,Monaco,France,Francia,321,Patrick Valery,56.0,1969-07-03,FRA,,MALE,,,,Valery,,674.0,8.0,,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,2699,Emil Kostadinov,58.0,1967-08-12,BUL,,MALE,,,,Kostadinov,,673.0,8.0,2.0,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,18494,Ramiz Mamedov,53.0,1972-08-21,RUS,,MALE,DEFENDER,,,Mamedov,,656.0,8.0,,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,999,Bernd Hobsch,57.0,1968-05-07,GER,,MALE,,,,Hobsch,,644.0,8.0,5.0,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2663,Graeme Rutjes,65.0,1960-03-26,NED,,MALE,,,,Rutjes,,630.0,7.0,,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,260,Dieter Eilts,60.0,1964-12-13,GER,,MALE,MIDFIELDER,UNKNOWN,,Eilts,,630.0,7.0,,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,10355,Igor Ledyakhov,57.0,1968-05-22,RUS,,MALE,MIDFIELDER,UNKNOWN,,Ledyakhov,,617.0,10.0,,,,
1993,50023,MON,Monaco,Monaco,France,Francia,5439,Lilian Thuram,53.0,1972-01-01,FRA,FRA,MALE,DEFENDER,CENTRE_BACK,,Thuram,21,605.0,8.0,1.0,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,14416,Arif Erdem,53.0,1972-01-02,TUR,,MALE,FORWARD,,,Arif Erdem,,604.0,9.0,2.0,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,2874,Nikolay Pisarev,57.0,1968-11-23,RUS,,MALE,FORWARD,,,Pisarev,,602.0,9.0,4.0,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,365,Dejan Savićević,59.0,1966-09-15,MNE,MNE,MALE,MIDFIELDER,UNKNOWN,,Savićević,,596.0,7.0,3.0,,,
1993,50023,MON,Monaco,Monaco,France,Francia,2091,Jerôme Gnako,57.0,1968-02-17,FRA,,MALE,,,,Gnako,,592.0,10.0,1.0,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,,,,,,,,,,,,,586.0,7.0,,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,4744,Andrei Piatnitsky,58.0,1967-09-27,RUS,,MALE,,,,Piatnitsky,,584.0,7.0,,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,9265,Thorsten Legat,57.0,1968-11-07,GER,,MALE,,,,Legat,,568.0,7.0,,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,20437,Christian Panucci,52.0,1973-04-12,ITA,,MALE,DEFENDER,UNKNOWN,,Panucci,2,566.0,7.0,1.0,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,11732,Reinhard Stumpf,63.0,1961-11-26,GER,,MALE,,,,Stumpf,,565.0,7.0,,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,5315,Jean-Pierre Papin,62.0,1963-11-05,,,,FORWARD,,,,,540.0,6.0,4.0,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,1896986,Marcel Desailly,57.0,1968-09-07,FRA,GHA,MALE,DEFENDER,CENTRE_BACK,,Desailly,,540.0,6.0,2.0,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,7728,Jorge Costa,54.0,1971-10-14,POR,,MALE,DEFENDER,,,Jorge Costa,,540.0,6.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,11595,Antonio Goikoetxea,60.0,1965-10-21,ESP,,MALE,DEFENDER,UNKNOWN,,Goicoechea Lasa,,533.0,9.0,,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,2597,Ugur Tütüneker,62.0,1963-08-02,TUR,,MALE,,,,Tütüneker,,527.0,7.0,,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,1714,Santos Andre,67.0,1957-12-24,POR,,MALE,,,,Andre,,526.0,6.0,,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,7269,Alexandre Pomazoun,54.0,1971-10-11,UKR,,MALE,GOALKEEPER,UNKNOWN,64498,Pomazoun,,510.0,6.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,144,Aitor Begiristain,61.0,1964-08-12,ESP,,MALE,MIDFIELDER,UNKNOWN,,Beguiristáin,,489.0,10.0,2.0,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,9130,Kübilay Türkyilmaz,58.0,1967-03-04,SUI,,MALE,FORWARD,UNKNOWN,,Türkyilmaz,,485.0,7.0,4.0,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5394,Pär Zetterberg,55.0,1970-10-14,SWE,,MALE,MIDFIELDER,,,Zetterberg,,467.0,6.0,,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,9036,Michel De Wolf,67.0,1958-01-19,BEL,,MALE,DEFENDER,UNKNOWN,,De Wolf,,451.0,6.0,,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,7826,Ljubinko Drulović,57.0,1968-09-11,SRB,,MALE,FORWARD,,,Drulović,,450.0,5.0,1.0,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,5908,José Carlos,60.0,1965-03-19,BRA,,MALE,,,,Nascimento,,450.0,5.0,1.0,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5378,Philippe Albert,58.0,1967-08-10,BEL,,MALE,DEFENDER,UNKNOWN,,Albert,,450.0,5.0,1.0,,,
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,258,Ulrich Borowka,63.0,1962-05-19,GER,,MALE,DEFENDER,UNKNOWN,,Borowka,,450.0,5.0,,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,450.0,5.0,,,,
1993,50023,MON,Monaco,Monaco,France,Francia,315,Luc Sonor,63.0,1962-09-15,FRA,,MALE,,,,Sonor,,444.0,5.0,,,,
1993,50058,MIL,Milan,Milan,Italy,Italia,14121,Alessandro Orlando,55.0,1970-06-01,ITA,,MALE,,,,Orlando,,440.0,5.0,1.0,,,
1993,50080,BAR,Barcelona,Barcelona,Spain,España,23020,Iván Corteguera,53.0,1971-12-16,ESP,,MALE,,,74070,Iglesias Corteguera,,438.0,7.0,,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,7477,Rui Filipe,57.0,1968-03-08,POR,,MALE,,UNKNOWN,,Bastos,,434.0,8.0,1.0,,,
1993,50064,POR,Porto,Porto,Portugal,Portugal,1704,Domingos,56.0,1969-01-02,POR,,MALE,FORWARD,,,Domingos,,433.0,8.0,3.0,,,
1993,50023,MON,Monaco,Monaco,France,Francia,12854,Laurent Viaud,56.0,1969-10-08,FRA,,MALE,,,,Viaud,,427.0,5.0,,,,
1993,50023,MON,Monaco,Monaco,France,Francia,5435,Patrick Blondeau,57.0,1968-01-27,FRA,,MALE,DEFENDER,,,Blondeau,,416.0,6.0,,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2652,Marc Emmers,59.0,1966-02-25,BEL,,MALE,,,,Emmers,,414.0,5.0,,,,
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,14420,Mert Korkmaz,54.0,1971-08-16,TUR,,MALE,DEFENDER,,,Mert Korkmaz,,403.0,6.0,,,,
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,22564,Filip Haagdoren,55.0,1970-06-25,BEL,,MALE,,,,Haagdoren,,397.0,7.0,,,,
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,6794,Gintaras Stauce,55.0,1969-12-24,LTU,,MALE,,,61565,,,390.0,5.0,,,,
