season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,attacking__assists,attacking__corners,attacking__offsides,attacking__dribbling,attacking__matches_appearance
2018,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,250078886,Bruno Fernandes,31.0,1994-09-08,POR,POR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52682,B. Fernandes,8,1.0,8.0,0.0,6.0,6.0
2018,50137,ROM,Roma,Roma,Italy,Italia,250070130,Lorenzo Pellegrini,29.0,1996-06-19,ITA,ITA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50137,PELLEGRINI,7,1.0,7.0,0.0,2.0,8.0
2018,59856,BSL,Basel,Basel,Switzerland,Suiza,250060817,Renato Steffen,34.0,1991-11-03,SUI,SUI,MALE,MIDFIELDER,WINGER,8538,Steffen,11,1.0,6.0,1.0,11.0,6.0
2018,50023,MON,Monaco,Monaco,France,Francia,250042514,Rony Lopes,29.0,1995-12-28,POR,,MALE,FORWARD,WINGER,2604307,Rony Lopes,29,1.0,5.0,1.0,7.0,5.0
2018,60609,QAR,Qarabağ,Qarabağ,Azerbaijan,Azerbaiyán,250059421,Donald Guerrier,36.0,1989-03-31,HAI,,MALE,DEFENDER,FULL_BACK,,D. GUERRIER,96,1.0,4.0,1.0,4.0,6.0
2018,52747,PSG,Paris,Paris,France,Francia,250026763,Julian Draxler,32.0,1993-09-20,GER,GER,MALE,,ATTACKING_MIDFIELDER,52747,DRAXLER,93,1.0,4.0,0.0,5.0,8.0
2018,50137,ROM,Roma,Roma,Italy,Italia,250082680,Cengiz Ünder,28.0,1997-07-14,TUR,,MALE,FORWARD,WINGER,52692,ÜNDER,20,1.0,3.0,3.0,1.0,5.0
2018,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,250111308,Marcos Acuña,34.0,1991-10-28,ARG,,MALE,DEFENDER,ATTACKING_MIDFIELDER,52714,Acuña,19,1.0,3.0,2.0,5.0,5.0
2018,50051,RMA,Real Madrid,Real Madrid,Spain,España,74699,Luka Modrić,40.0,1985-09-09,CRO,CRO,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50058,MODRIĆ,10,1.0,3.0,1.0,11.0,11.0
2018,59856,BSL,Basel,Basel,Switzerland,Suiza,1905362,Taulant Xhaka,34.0,1991-03-28,ALB,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,59856,XHAKA,34,1.0,3.0,1.0,4.0,6.0
2018,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,95293,Gonzalo Castro,38.0,1987-06-11,GER,GER,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,64486,Castro,27,1.0,3.0,0.0,1.0,3.0
2018,52714,SEV,Sevilla,Sevilla,Spain,España,250049803,Franco Vázquez,36.0,1989-02-22,ARG,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,54262,Vazquez,22,1.0,2.0,1.0,8.0,7.0
2018,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250076357,Trent Alexander-Arnold,27.0,1998-10-07,ENG,,MALE,DEFENDER,UNKNOWN,50051,Alexander-Arnold,66,1.0,1.0,1.0,5.0,10.0
2018,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,250058300,Fernando,33.0,1992-03-03,BRA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,,Fernando,11,1.0,1.0,0.0,2.0,6.0
2018,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,250056117,Orkan Çınar,29.0,1996-01-29,TUR,,MALE,MIDFIELDER,UNKNOWN,2606187,ORKAN,15,1.0,1.0,0.0,1.0,1.0
2018,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250003420,Marcel Schmelzer,37.0,1988-01-22,GER,,MALE,DEFENDER,FULL_BACK,,Schmelzer,29,1.0,1.0,0.0,0.0,4.0
2018,52747,PSG,Paris,Paris,France,Francia,1905813,Edinson Cavani,38.0,1987-02-14,URU,URU,MALE,FORWARD,STRIKER,2612178,Cavani,21,1.0,0.0,9.0,1.0,8.0
2018,50139,JUV,Juventus,Juventus,Italy,Italia,1900739,Gonzalo Higuaín,37.0,1987-12-10,ARG,,MALE,FORWARD,STRIKER,,Higuain,21,1.0,0.0,8.0,11.0,10.0
2018,59856,BSL,Basel,Basel,Switzerland,Suiza,1905346,Michael Lang,34.0,1991-02-08,SUI,,MALE,DEFENDER,FULL_BACK,59856,LANG,5,1.0,0.0,6.0,5.0,8.0
2018,60609,QAR,Qarabağ,Qarabağ,Azerbaijan,Azerbaiyán,250049751,Dino Ndlovu,35.0,1990-02-15,RSA,,MALE,FORWARD,STRIKER,59014,Dino,9,1.0,0.0,5.0,4.0,5.0
2018,52919,MCI,Man City,Man City,England,Inglaterra,1903543,Sergio Agüero,37.0,1988-06-02,ARG,ARG,MALE,FORWARD,UNKNOWN,,Kun Agüero,19,1.0,0.0,5.0,2.0,7.0
2018,50124,ATM,Atleti,Atleti,Spain,España,58686,Fernando Torres,41.0,1984-03-20,ESP,ESP,MALE,,STRIKER,,,9,1.0,0.0,5.0,1.0,5.0
2018,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250022869,Yussuf Poulsen,31.0,1994-06-15,DEN,DEN,MALE,FORWARD,STRIKER,52167,Poulsen,9,1.0,0.0,5.0,1.0,4.0
2018,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,250038928,Pieter Gerkens,30.0,1995-02-17,BEL,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52884,Gerkens,8,1.0,0.0,4.0,1.0,5.0
2018,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,68721,Ryan Babel,38.0,1986-12-19,NED,NED,MALE,FORWARD,STRIKER,50067,R.Babel,8,1.0,0.0,3.0,11.0,7.0
2018,50118,APO,APOEL,APOEL,Cyprus,Chipre,1908216,Lorenzo Ebecilio,34.0,1991-09-24,NED,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50069,Ebecilio,11,1.0,0.0,3.0,5.0,4.0
2018,57490,MRB,Maribor,Maribor,Slovenia,Eslovenia,1903913,Marcos Tavares,41.0,1984-03-30,SVN,,MALE,FORWARD,UNKNOWN,,Tavares,9,1.0,0.0,3.0,3.0,6.0
2018,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,250026024,Łukasz Teodorczyk,34.0,1991-06-03,POL,,MALE,FORWARD,STRIKER,62177,TEODORCZYK,91,1.0,0.0,3.0,1.0,6.0
2018,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250016833,Harry Kane,32.0,1993-07-28,ENG,,MALE,FORWARD,STRIKER,50037,Kane,9,1.0,0.0,2.0,17.0,7.0
2018,50124,ATM,Atleti,Atleti,Spain,España,250086315,Ángel Correa,30.0,1995-03-09,ARG,ARG,MALE,FORWARD,WINGER,,CORREA,10,1.0,0.0,2.0,6.0,6.0
2018,52714,SEV,Sevilla,Sevilla,Spain,España,250052948,Luis Muriel,34.0,1991-04-16,COL,,MALE,FORWARD,STRIKER,2607187,L. Muriel,9,1.0,0.0,2.0,4.0,8.0
2018,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,250043286,Lorenzo Melgarejo,35.0,1990-08-10,PAR,,MALE,MIDFIELDER,WINGER,,Melgarejo,25,1.0,0.0,2.0,4.0,6.0
2018,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,1905190,Gökhan Gönül,40.0,1985-01-04,TUR,,MALE,DEFENDER,FULL_BACK,2601435,GÖKHAN,77,1.0,0.0,2.0,1.0,4.0
2018,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250038932,Michy Batshuayi,32.0,1993-10-02,BEL,BEL,MALE,FORWARD,STRIKER,50072,BATSHUAYI,30,1.0,0.0,2.0,0.0,4.0
2018,50050,CEL,Celtic,Celtic,Scotland,Escocia,1909868,James Forrest,34.0,1991-07-07,SCO,,MALE,MIDFIELDER,WINGER,50050,Forrest,49,1.0,0.0,1.0,6.0,6.0
2018,50137,ROM,Roma,Roma,Italy,Italia,1900746,Federico Fazio,38.0,1987-03-17,ARG,ARG,MALE,DEFENDER,CENTRE_BACK,69364,FAZIO,20,1.0,0.0,1.0,5.0,11.0
2018,59856,BSL,Basel,Basel,Switzerland,Suiza,250100540,Blas Riveros,27.0,1998-02-03,PAR,,MALE,DEFENDER,FULL_BACK,,Riveros,15,1.0,0.0,1.0,4.0,5.0
2018,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,250052963,Mário Fernandes,35.0,1990-09-19,RUS,,MALE,DEFENDER,FULL_BACK,54266,M. Fernandes,2,1.0,0.0,1.0,2.0,6.0
2018,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,250016979,Sebastián Coates,35.0,1990-10-07,URU,,MALE,DEFENDER,CENTRE_BACK,50149,S. Coates,4,1.0,0.0,1.0,2.0,5.0
2018,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,250002480,Seydou Doumbia,37.0,1987-12-31,CIV,CIV,MALE,FORWARD,STRIKER,50149,Doumbia,88,1.0,0.0,1.0,2.0,4.0
2018,50037,BAY,Bayern München,Bayern München,Germany,Alemania,106587,Mats Hummels,36.0,1988-12-16,GER,,MALE,DEFENDER,CENTRE_BACK,,Hummels,15,1.0,0.0,1.0,1.0,9.0
2018,50051,RMA,Real Madrid,Real Madrid,Spain,España,250076701,Borja Mayoral,28.0,1997-04-05,ESP,ESP,MALE,FORWARD,STRIKER,87960,B. MAYORAL,21,1.0,0.0,1.0,1.0,4.0
2018,52747,PSG,Paris,Paris,France,Francia,250064064,Marquinhos,31.0,1994-05-14,BRA,,MALE,DEFENDER,CENTRE_BACK,52747,MARQUINHOS,5,1.0,0.0,1.0,0.0,8.0
2018,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,250021646,Viktor Vasin,37.0,1988-10-06,RUS,,MALE,DEFENDER,CENTRE_BACK,79970,Vasin,4,1.0,0.0,1.0,0.0,6.0
2018,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250066328,Danny Ings,33.0,1992-07-23,ENG,,MALE,FORWARD,STRIKER,53358,Ings,18,1.0,0.0,1.0,0.0,4.0
2018,50064,POR,Porto,Porto,Portugal,Portugal,107762,Yacine Brahimi,35.0,1990-02-08,ALG,FRA,MALE,MIDFIELDER,UNKNOWN,,Brahimi,8,1.0,0.0,0.0,18.0,7.0
2018,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250062176,Fred,32.0,1993-03-05,BRA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52692,FRED,7,1.0,0.0,0.0,12.0,8.0
2018,50139,JUV,Juventus,Juventus,Italy,Italia,250015966,Juan Cuadrado,37.0,1988-05-26,COL,,MALE,MIDFIELDER,UNKNOWN,2604002,Cuadrado,7,1.0,0.0,0.0,12.0,6.0
2018,50139,JUV,Juventus,Juventus,Italy,Italia,250039930,Alex Sandro,34.0,1991-01-26,BRA,BRA,MALE,DEFENDER,UNKNOWN,50139,Alex Sandro,12,1.0,0.0,0.0,11.0,10.0
2018,52682,MUN,Man Utd,Man Utd,England,Inglaterra,106602,Ashley Young,40.0,1985-07-09,ENG,,MALE,DEFENDER,FULL_BACK,62301,Young,15,1.0,0.0,0.0,8.0,4.0
2018,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,250058227,Aleksandr Golovin,29.0,1996-05-30,RUS,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50023,GOLOVIN,10,1.0,0.0,0.0,7.0,6.0
2018,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250008348,Marcos Alonso,34.0,1990-12-28,ESP,,MALE,DEFENDER,FULL_BACK,53043,MARCOS A.,20,1.0,0.0,0.0,5.0,7.0
2018,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,102799,Dmitri Kombarov,38.0,1987-01-22,RUS,,MALE,DEFENDER,FULL_BACK,58954,Kombarov,23,1.0,0.0,0.0,5.0,4.0
2018,50050,CEL,Celtic,Celtic,Scotland,Escocia,250067541,Kieran Tierney,28.0,1997-06-05,SCO,,MALE,DEFENDER,FULL_BACK,50050,Tierney,63,1.0,0.0,0.0,4.0,6.0
2018,57490,MRB,Maribor,Maribor,Slovenia,Eslovenia,1905905,Martin Milec,34.0,1991-09-20,SVN,,MALE,DEFENDER,UNKNOWN,,Milec,22,1.0,0.0,0.0,4.0,6.0
2018,1652,TOT,Tottenham,Tottenham,England,Inglaterra,103722,Moussa Sissoko,36.0,1989-08-16,FRA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52744,Sissoko,17,1.0,0.0,0.0,4.0,6.0
2018,57490,MRB,Maribor,Maribor,Slovenia,Eslovenia,250076523,Martin Kramarič,28.0,1997-11-14,SVN,,MALE,FORWARD,UNKNOWN,2610275,Kramarič,97,1.0,0.0,0.0,4.0,3.0
2018,52747,PSG,Paris,Paris,France,Francia,250015986,Javier Pastore,36.0,1989-06-20,ITA,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,89561,PASTORE,27,1.0,0.0,0.0,4.0,3.0
2018,50051,RMA,Real Madrid,Real Madrid,Spain,España,250025891,Raphaël Varane,32.0,1993-04-25,FRA,FRA,MALE,DEFENDER,CENTRE_BACK,79946,R.Varane,19,1.0,0.0,0.0,3.0,11.0
2018,50137,ROM,Roma,Roma,Italy,Italia,250005342,Kevin Strootman,35.0,1990-02-13,NED,NED,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,59013,Strootman,6,1.0,0.0,0.0,3.0,11.0
2018,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250015808,Paul Pogba,32.0,1993-03-15,FRA,FRA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50023,POGBA,8,1.0,0.0,0.0,3.0,5.0
2018,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,101415,Andrei Eschenko,41.0,1984-02-09,RUS,,MALE,DEFENDER,FULL_BACK,50068,Eshchenko,38,1.0,0.0,0.0,3.0,5.0
2018,50139,JUV,Juventus,Juventus,Italy,Italia,56942,Stephan Lichtsteiner,41.0,1984-01-16,SUI,SUI,MALE,,FULL_BACK,2600978,,12,1.0,0.0,0.0,3.0,2.0
2018,50137,ROM,Roma,Roma,Italy,Italia,58656,Daniele De Rossi,42.0,1983-07-24,ITA,ITA,MALE,,DEFENSIVE_MIDFIELDER,,,16,1.0,0.0,0.0,2.0,10.0
2018,50037,BAY,Bayern München,Bayern München,Germany,Alemania,98865,Jérôme Boateng,37.0,1988-09-03,GER,GER,MALE,DEFENDER,CENTRE_BACK,63405,Boateng,17,1.0,0.0,0.0,2.0,9.0
2018,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,1902685,Taras Stepanenko,36.0,1989-08-08,UKR,UKR,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2604480,Stepanenko,6,1.0,0.0,0.0,2.0,8.0
2018,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250005348,Nemanja Matić,37.0,1988-08-01,SRB,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2600632,Matic,31,1.0,0.0,0.0,2.0,7.0
2018,50064,POR,Porto,Porto,Portugal,Portugal,250060117,Héctor Herrera,35.0,1990-04-19,MEX,,MALE,MIDFIELDER,UNKNOWN,,H.HERRERA,16,1.0,0.0,0.0,2.0,6.0
2018,7889,LIV,Liverpool,Liverpool,England,Inglaterra,97219,Dejan Lovren,36.0,1989-07-05,CRO,BIH,MALE,DEFENDER,CENTRE_BACK,50130,Lovren,6,1.0,0.0,0.0,1.0,12.0
2018,50064,POR,Porto,Porto,Portugal,Portugal,250100014,Felipe,36.0,1989-05-16,BRA,,MALE,DEFENDER,UNKNOWN,,Felipe,18,1.0,0.0,0.0,1.0,7.0
2018,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250050416,Eric Dier,31.0,1994-01-15,ENG,,MALE,DEFENDER,DEFENSIVE_MIDFIELDER,50023,DIER,3,1.0,0.0,0.0,1.0,7.0
2018,59856,BSL,Basel,Basel,Switzerland,Suiza,250064851,Raoul Petretta,28.0,1997-03-24,ITA,,MALE,DEFENDER,FULL_BACK,2600289,PETRETTA,28,1.0,0.0,0.0,1.0,5.0
2018,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250027193,Tiémoué Bakayoko,31.0,1994-08-17,FRA,FRA,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,50130,Bakayoko,8,1.0,0.0,0.0,1.0,5.0
2018,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,250002908,Denis Glushakov,38.0,1987-01-27,RUS,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2600096,Glushakov,8,1.0,0.0,0.0,1.0,5.0
2018,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,101672,Álvaro Negredo,40.0,1985-08-20,ESP,,MALE,FORWARD,STRIKER,52801,A.NEGREDO,9,1.0,0.0,0.0,1.0,5.0
2018,1652,TOT,Tottenham,Tottenham,England,Inglaterra,103333,Toby Alderweireld,36.0,1989-03-02,BEL,,MALE,DEFENDER,CENTRE_BACK,50113,Alderweireld,23,1.0,0.0,0.0,1.0,4.0
2018,50051,RMA,Real Madrid,Real Madrid,Spain,España,250076126,Theo Hernández,28.0,1997-10-06,FRA,,MALE,DEFENDER,FULL_BACK,2604677,THEO,19,1.0,0.0,0.0,1.0,3.0
2018,52919,MCI,Man City,Man City,England,Inglaterra,250024981,Benjamin Mendy,31.0,1994-07-17,FRA,,MALE,DEFENDER,UNKNOWN,51150,Mendy,22,1.0,0.0,0.0,1.0,1.0
2018,50037,BAY,Bayern München,Bayern München,Germany,Alemania,1902445,Sven Ulreich,37.0,1988-08-03,GER,,MALE,GOALKEEPER,UNKNOWN,50037,Ulreich,26,1.0,0.0,0.0,0.0,11.0
2018,1652,TOT,Tottenham,Tottenham,England,Inglaterra,69176,Fernando Llorente,40.0,1985-02-26,ESP,ESP,MALE,FORWARD,,89727,LLORENTE,9,1.0,0.0,0.0,0.0,7.0
2018,50051,RMA,Real Madrid,Real Madrid,Spain,España,250023551,Mateo Kovačić,31.0,1994-05-06,CRO,CRO,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52919,Kovačić,8,1.0,0.0,0.0,0.0,7.0
2018,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250008930,Yaroslav Rakitskyy,36.0,1989-08-03,UKR,,MALE,DEFENDER,CENTRE_BACK,53064,RAKITSKYI,44,1.0,0.0,0.0,0.0,7.0
2018,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,1906029,Bohdan Butko,34.0,1991-01-13,UKR,,MALE,DEFENDER,CENTRE_BACK,65130,Butko,2,1.0,0.0,0.0,0.0,7.0
2018,59856,BSL,Basel,Basel,Switzerland,Suiza,250085369,Manuel Akanji,30.0,1995-07-19,SUI,,MALE,DEFENDER,UNKNOWN,50138,Akanji,25,1.0,0.0,0.0,0.0,6.0
2018,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250057119,Marcel Halstenberg,34.0,1991-09-27,GER,,MALE,DEFENDER,FULL_BACK,,Halstenberg,23,1.0,0.0,0.0,0.0,6.0
2018,50136,NAP,Napoli,Napoli,Italy,Italia,69168,Raúl Albiol,40.0,1985-09-04,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,2604002,R. Albiol,3,1.0,0.0,0.0,0.0,5.0
2018,50118,APO,APOEL,APOEL,Cyprus,Chipre,250030929,Carlão,39.0,1986-01-19,BRA,,MALE,DEFENDER,CENTRE_BACK,,CARLAO,50,1.0,0.0,0.0,0.0,5.0
2018,52682,MUN,Man Utd,Man Utd,England,Inglaterra,104237,Marouane Fellaini,38.0,1987-11-22,BEL,BEL,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,FELLAINI,27,1.0,0.0,0.0,0.0,3.0
2018,50136,NAP,Napoli,Napoli,Italy,Italia,1905868,José Callejón,38.0,1987-02-11,ESP,,MALE,FORWARD,STRIKER,2601252,Callejon,7,0.0,23.0,5.0,0.0,6.0
2018,50080,BAR,Barcelona,Barcelona,Spain,España,97744,Ivan Rakitić,37.0,1988-03-10,CRO,SUI,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,I. RAKITIĆ,11,0.0,23.0,0.0,1.0,10.0
2018,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250013469,Emil Forsberg,34.0,1991-10-23,SWE,,MALE,FORWARD,WINGER,2602673,Forsberg,10,0.0,22.0,0.0,4.0,5.0
2018,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250059205,Bernard,33.0,1992-09-08,BRA,,MALE,MIDFIELDER,WINGER,,BERNARD,10,0.0,18.0,3.0,19.0,8.0
2018,50124,ATM,Atleti,Atleti,Spain,España,1909917,Koke,33.0,1992-01-08,ESP,ESP,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50124,KOKE,6,0.0,16.0,0.0,1.0,4.0
2018,50147,BEN,Benfica,Benfica,Portugal,Portugal,250075765,Pizzi,36.0,1989-10-06,POR,POR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50118,PIZZI,21,0.0,15.0,0.0,5.0,6.0
2018,50136,NAP,Napoli,Napoli,Italy,Italia,250025961,Faouzi Ghoulam,34.0,1991-02-01,FRA,,MALE,DEFENDER,FULL_BACK,50136,Ghoulam,31,0.0,12.0,1.0,5.0,4.0
2018,59856,BSL,Basel,Basel,Switzerland,Suiza,108762,Luca Zuffi,35.0,1990-03-27,SUI,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52824,ZUFFI,7,0.0,11.0,0.0,2.0,7.0
2018,50118,APO,APOEL,APOEL,Cyprus,Chipre,250059137,Ghayas Zahid,31.0,1994-09-08,NOR,,MALE,MIDFIELDER,STRIKER,50162,Zahid,29,0.0,10.0,0.0,0.0,6.0
2018,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,250073779,Adrien Trebel,34.0,1991-03-03,FRA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50074,Trebel,25,0.0,9.0,0.0,1.0,6.0
2018,50124,ATM,Atleti,Atleti,Spain,España,93951,Gabi,42.0,1983-07-10,ESP,ESP,MALE,,WINGER,,,14,0.0,9.0,0.0,1.0,5.0
2018,50023,MON,Monaco,Monaco,France,Francia,250042778,Thomas Lemar,30.0,1995-11-12,FRA,,MALE,MIDFIELDER,UNKNOWN,2602798,LEMAR,11,0.0,8.0,0.0,2.0,3.0
2018,57490,MRB,Maribor,Maribor,Slovenia,Eslovenia,250050555,Damjan Bohar,34.0,1991-10-18,SVN,,MALE,MIDFIELDER,UNKNOWN,69617,Bohar,39,0.0,7.0,2.0,2.0,6.0
2018,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250012942,Ben Davies,32.0,1993-04-24,WAL,,MALE,DEFENDER,FULL_BACK,1652,DAVIES,33,0.0,7.0,1.0,0.0,5.0
2019,52919,MCI,Man City,Man City,England,Inglaterra,250063984,Leroy Sané,29.0,1996-01-11,GER,GER,MALE,MIDFIELDER,WINGER,50067,SANÉ,10,5.0,9.0,1.0,20.0,8.0
2019,50143,AJX,Ajax,Ajax,Netherlands,Holanda,1902464,Dušan Tadić,37.0,1988-11-20,SRB,SRB,MALE,FORWARD,STRIKER,52692,TADIĆ,10,5.0,2.0,12.0,12.0,12.0
2019,50080,BAR,Barcelona,Barcelona,Spain,España,106375,Luis Suárez,38.0,1987-01-24,URU,URU,MALE,FORWARD,UNKNOWN,,SUÁREZ,9,5.0,0.0,6.0,17.0,10.0
2019,50080,BAR,Barcelona,Barcelona,Spain,España,250000036,Jordi Alba,36.0,1989-03-21,ESP,ESP,MALE,DEFENDER,FULL_BACK,50080,Jordi Alba,18,5.0,0.0,2.0,3.0,11.0
2019,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250076357,Trent Alexander-Arnold,27.0,1998-10-07,ENG,,MALE,DEFENDER,UNKNOWN,50051,Alexander-Arnold,66,4.0,25.0,1.0,7.0,11.0
2019,52919,MCI,Man City,Man City,England,Inglaterra,250008901,Kevin De Bruyne,34.0,1991-06-28,BEL,BEL,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50136,De Bruyne,11,4.0,10.0,0.0,4.0,4.0
2019,52919,MCI,Man City,Man City,England,Inglaterra,250070687,Riyad Mahrez,34.0,1991-02-21,ALG,,MALE,MIDFIELDER,WINGER,,Mahrez,26,4.0,8.0,0.0,3.0,6.0
2019,52268,VAL,Valencia,Valencia,Spain,España,250088328,Carlos Soler,28.0,1997-01-02,ESP,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52747,C. SOLER,28,4.0,1.0,1.0,7.0,6.0
2019,52747,PSG,Paris,Paris,France,Francia,250076574,Kylian Mbappé,26.0,1998-12-20,FRA,FRA,MALE,FORWARD,STRIKER,50051,MBAPPÉ,10,4.0,0.0,6.0,32.0,8.0
2019,50137,ROM,Roma,Roma,Italy,Italia,72048,Edin Džeko,39.0,1986-03-17,BIH,BIH,MALE,FORWARD,STRIKER,52817,Dzeko,9,4.0,0.0,6.0,8.0,6.0
2019,50064,POR,Porto,Porto,Portugal,Portugal,250067802,Alex Telles,32.0,1992-12-15,BRA,,MALE,DEFENDER,FULL_BACK,52714,Alex Telles,3,3.0,37.0,0.0,2.0,10.0
2019,1652,TOT,Tottenham,Tottenham,England,Inglaterra,1905884,Christian Eriksen,33.0,1992-02-14,DEN,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,64332,Eriksen,14,3.0,35.0,2.0,6.0,12.0
2019,50143,AJX,Ajax,Ajax,Netherlands,Holanda,250053191,Hakim Ziyech,32.0,1993-03-19,MAR,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,ZIYECH,22,3.0,28.0,4.0,47.0,11.0
2019,5312,LYO,Lyon,Lyon,France,Francia,250024860,Memphis Depay,31.0,1994-02-13,NED,NED,MALE,FORWARD,WINGER,2613781,MEMPHIS,9,3.0,19.0,3.0,8.0,8.0
2019,50137,ROM,Roma,Roma,Italy,Italia,250070130,Lorenzo Pellegrini,29.0,1996-06-19,ITA,ITA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50137,PELLEGRINI,7,3.0,15.0,1.0,4.0,6.0
2019,52747,PSG,Paris,Paris,France,Francia,1905153,Ángel Di María,37.0,1988-02-14,ARG,ARG,MALE,FORWARD,UNKNOWN,50147,Di Maria,11,3.0,13.0,3.0,10.0,8.0
2019,50080,BAR,Barcelona,Barcelona,Spain,España,95803,Lionel Messi,38.0,1987-06-24,ARG,ARG,MALE,FORWARD,UNKNOWN,52747,Messi,30,3.0,9.0,1.0,28.0,10.0
2019,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250058217,Dele Alli,29.0,1996-04-11,ENG,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,79946,Dele,20,3.0,2.0,1.0,5.0,8.0
2019,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250053792,Ismaily,35.0,1990-01-11,BRA,,MALE,DEFENDER,FULL_BACK,75797,ISMAILY,31,3.0,0.0,1.0,4.0,6.0
2019,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250088061,Achraf Hakimi,27.0,1998-11-04,MAR,,MALE,DEFENDER,WINGER,52747,HAKIMI,2,3.0,0.0,0.0,6.0,5.0
2019,50080,BAR,Barcelona,Barcelona,Spain,España,250020682,Philippe Coutinho,33.0,1992-06-12,BRA,BRA,MALE,FORWARD,ATTACKING_MIDFIELDER,,Coutinho,23,2.0,32.0,6.0,13.0,12.0
